scenario,opponent_strategy,round,selected_strategy,reward,winner,player_1_score,player_2_score
medium,balanced_priority,15,balanced_priority,0.0,0,10.5,10.5
medium,balanced_priority,16,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,17,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,18,random_partition,-0.5238095238095238,2,5.0,16.0
medium,balanced_priority,19,uniform,-0.38095238095238093,2,6.5,14.5
medium,balanced_priority,20,anti_top_heavy,0.2857142857142857,1,13.5,7.5
medium,balanced_priority,21,top_heavy,-0.42857142857142855,2,6.0,15.0
medium,balanced_priority,22,noisy_weighted,0.3333333333333333,1,14.0,7.0
medium,balanced_priority,23,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,24,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,25,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,balanced_priority,26,balanced_priority,0.0,0,10.5,10.5
medium,balanced_priority,27,anti_top_heavy,0.2857142857142857,1,13.5,7.5
medium,balanced_priority,28,noisy_weighted,-0.19047619047619047,2,8.5,12.5
medium,balanced_priority,29,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,30,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,31,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,32,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,33,anti_top_heavy,0.2857142857142857,1,13.5,7.5
medium,balanced_priority,34,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,balanced_priority,35,balanced_priority,0.0,0,10.5,10.5
medium,balanced_priority,36,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,37,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,38,uniform,-0.38095238095238093,2,6.5,14.5
medium,balanced_priority,39,noisy_weighted,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,40,anti_top_heavy,0.2857142857142857,1,13.5,7.5
medium,balanced_priority,41,random_partition,-0.42857142857142855,2,6.0,15.0
medium,balanced_priority,42,top_heavy,-0.42857142857142855,2,6.0,15.0
medium,balanced_priority,43,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,44,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,45,noisy_weighted,0.2857142857142857,1,13.5,7.5
medium,balanced_priority,46,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,balanced_priority,47,anti_top_heavy,0.2857142857142857,1,13.5,7.5
medium,balanced_priority,48,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,49,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,50,balanced_priority,0.0,0,10.5,10.5
medium,balanced_priority,51,noisy_weighted,0.09523809523809523,1,11.5,9.5
medium,balanced_priority,52,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,53,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,54,anti_top_heavy,0.2857142857142857,1,13.5,7.5
medium,balanced_priority,55,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,56,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,57,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,balanced_priority,58,anti_top_heavy,0.2857142857142857,1,13.5,7.5
medium,balanced_priority,59,noisy_weighted,0.2857142857142857,1,13.5,7.5
medium,balanced_priority,60,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,61,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,62,balanced_priority,0.0,0,10.5,10.5
medium,balanced_priority,63,uniform,-0.38095238095238093,2,6.5,14.5
medium,balanced_priority,64,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,65,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,66,anti_top_heavy,0.2857142857142857,1,13.5,7.5
medium,balanced_priority,67,noisy_weighted,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,68,random_partition,-0.14285714285714285,2,9.0,12.0
medium,balanced_priority,69,top_heavy,-0.42857142857142855,2,6.0,15.0
medium,balanced_priority,70,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,71,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,balanced_priority,72,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,73,noisy_weighted,0.23809523809523808,1,13.0,8.0
medium,balanced_priority,74,anti_top_heavy,0.2857142857142857,1,13.5,7.5
medium,balanced_priority,75,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,76,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,77,balanced_priority,0.0,0,10.5,10.5
medium,balanced_priority,78,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,79,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,80,noisy_weighted,0.23809523809523808,1,13.0,8.0
medium,balanced_priority,81,anti_top_heavy,0.2857142857142857,1,13.5,7.5
medium,balanced_priority,82,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,83,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,84,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,balanced_priority,85,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,86,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,87,anti_top_heavy,0.2857142857142857,1,13.5,7.5
medium,balanced_priority,88,noisy_weighted,0.19047619047619047,1,12.5,8.5
medium,balanced_priority,89,random_partition,0.14285714285714285,1,12.0,9.0
medium,balanced_priority,90,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,91,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,92,balanced_priority,0.0,0,10.5,10.5
medium,balanced_priority,93,uniform,-0.38095238095238093,2,6.5,14.5
medium,balanced_priority,94,anti_top_heavy,0.2857142857142857,1,13.5,7.5
medium,balanced_priority,95,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,96,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,97,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,balanced_priority,98,noisy_weighted,0.19047619047619047,1,12.5,8.5
medium,balanced_priority,99,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,100,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,101,random_partition,-0.23809523809523808,2,8.0,13.0
medium,balanced_priority,102,anti_top_heavy,0.2857142857142857,1,13.5,7.5
medium,balanced_priority,103,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,104,top_heavy,-0.42857142857142855,2,6.0,15.0
medium,balanced_priority,105,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,106,noisy_weighted,0.38095238095238093,1,14.5,6.5
medium,balanced_priority,107,balanced_priority,0.0,0,10.5,10.5
medium,balanced_priority,108,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,109,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,110,anti_top_heavy,0.2857142857142857,1,13.5,7.5
medium,balanced_priority,111,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,balanced_priority,112,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,113,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,114,noisy_weighted,0.2857142857142857,1,13.5,7.5
medium,balanced_priority,115,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,116,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,117,anti_top_heavy,0.2857142857142857,1,13.5,7.5
medium,balanced_priority,118,defensive_spread,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,119,weighted_value,0.42857142857142855,1,15.0,6.0
medium,balanced_priority,120,noisy_weighted,0.2857142857142857,1,13.5,7.5
medium,defensive_spread,1,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,2,balanced_priority,-0.42857142857142855,2,6.0,15.0
medium,defensive_spread,3,defensive_spread,0.0,0,10.5,10.5
medium,defensive_spread,4,noisy_weighted,-0.23809523809523808,2,8.0,13.0
medium,defensive_spread,5,random_partition,0.047619047619047616,1,11.0,10.0
medium,defensive_spread,6,top_heavy,-0.42857142857142855,2,6.0,15.0
medium,defensive_spread,7,uniform,-0.42857142857142855,2,6.0,15.0
medium,defensive_spread,8,weighted_value,0.23809523809523808,1,13.0,8.0
medium,defensive_spread,9,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,defensive_spread,10,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,11,weighted_value,0.23809523809523808,1,13.0,8.0
medium,defensive_spread,12,random_partition,-0.38095238095238093,2,6.5,14.5
medium,defensive_spread,13,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,defensive_spread,14,defensive_spread,0.0,0,10.5,10.5
medium,defensive_spread,15,noisy_weighted,-0.047619047619047616,2,10.0,11.0
medium,defensive_spread,16,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,17,balanced_priority,-0.42857142857142855,2,6.0,15.0
medium,defensive_spread,18,top_heavy,-0.42857142857142855,2,6.0,15.0
medium,defensive_spread,19,uniform,-0.42857142857142855,2,6.0,15.0
medium,defensive_spread,20,weighted_value,0.23809523809523808,1,13.0,8.0
medium,defensive_spread,21,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,22,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,defensive_spread,23,defensive_spread,0.0,0,10.5,10.5
medium,defensive_spread,24,weighted_value,0.23809523809523808,1,13.0,8.0
medium,defensive_spread,25,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,26,noisy_weighted,0.14285714285714285,1,12.0,9.0
medium,defensive_spread,27,random_partition,-0.5238095238095238,2,5.0,16.0
medium,defensive_spread,28,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,29,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,defensive_spread,30,weighted_value,0.23809523809523808,1,13.0,8.0
medium,defensive_spread,31,defensive_spread,0.0,0,10.5,10.5
medium,defensive_spread,32,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,33,noisy_weighted,0.047619047619047616,1,11.0,10.0
medium,defensive_spread,34,balanced_priority,-0.42857142857142855,2,6.0,15.0
medium,defensive_spread,35,top_heavy,-0.42857142857142855,2,6.0,15.0
medium,defensive_spread,36,uniform,-0.42857142857142855,2,6.0,15.0
medium,defensive_spread,37,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,38,weighted_value,0.23809523809523808,1,13.0,8.0
medium,defensive_spread,39,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,defensive_spread,40,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,41,defensive_spread,0.0,0,10.5,10.5
medium,defensive_spread,42,weighted_value,0.23809523809523808,1,13.0,8.0
medium,defensive_spread,43,noisy_weighted,0.14285714285714285,1,12.0,9.0
medium,defensive_spread,44,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,45,random_partition,-0.5238095238095238,2,5.0,16.0
medium,defensive_spread,46,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,47,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,defensive_spread,48,weighted_value,0.23809523809523808,1,13.0,8.0
medium,defensive_spread,49,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,50,noisy_weighted,-0.09523809523809523,2,9.5,11.5
medium,defensive_spread,51,defensive_spread,0.0,0,10.5,10.5
medium,defensive_spread,52,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,53,weighted_value,0.23809523809523808,1,13.0,8.0
medium,defensive_spread,54,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,55,balanced_priority,-0.42857142857142855,2,6.0,15.0
medium,defensive_spread,56,top_heavy,-0.42857142857142855,2,6.0,15.0
medium,defensive_spread,57,uniform,-0.42857142857142855,2,6.0,15.0
medium,defensive_spread,58,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,defensive_spread,59,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,60,weighted_value,0.23809523809523808,1,13.0,8.0
medium,defensive_spread,61,defensive_spread,0.0,0,10.5,10.5
medium,defensive_spread,62,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,63,noisy_weighted,-0.2857142857142857,2,7.5,13.5
medium,defensive_spread,64,weighted_value,0.23809523809523808,1,13.0,8.0
medium,defensive_spread,65,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,66,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,defensive_spread,67,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,68,weighted_value,0.23809523809523808,1,13.0,8.0
medium,defensive_spread,69,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,70,random_partition,-0.2857142857142857,2,7.5,13.5
medium,defensive_spread,71,defensive_spread,0.0,0,10.5,10.5
medium,defensive_spread,72,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,73,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,74,weighted_value,0.23809523809523808,1,13.0,8.0
medium,defensive_spread,75,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,defensive_spread,76,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,77,noisy_weighted,0.19047619047619047,1,12.5,8.5
medium,defensive_spread,78,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,79,weighted_value,0.23809523809523808,1,13.0,8.0
medium,defensive_spread,80,balanced_priority,-0.42857142857142855,2,6.0,15.0
medium,defensive_spread,81,top_heavy,-0.42857142857142855,2,6.0,15.0
medium,defensive_spread,82,uniform,-0.42857142857142855,2,6.0,15.0
medium,defensive_spread,83,defensive_spread,0.0,0,10.5,10.5
medium,defensive_spread,84,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,85,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,defensive_spread,86,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,87,noisy_weighted,0.14285714285714285,1,12.0,9.0
medium,defensive_spread,88,weighted_value,0.23809523809523808,1,13.0,8.0
medium,defensive_spread,89,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,90,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,91,weighted_value,0.23809523809523808,1,13.0,8.0
medium,defensive_spread,92,random_partition,-0.23809523809523808,2,8.0,13.0
medium,defensive_spread,93,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,94,defensive_spread,0.0,0,10.5,10.5
medium,defensive_spread,95,noisy_weighted,0.19047619047619047,1,12.5,8.5
medium,defensive_spread,96,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,defensive_spread,97,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,98,weighted_value,0.23809523809523808,1,13.0,8.0
medium,defensive_spread,99,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,100,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,101,noisy_weighted,-0.19047619047619047,2,8.5,12.5
medium,defensive_spread,102,weighted_value,0.23809523809523808,1,13.0,8.0
medium,defensive_spread,103,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,104,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,105,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,defensive_spread,106,defensive_spread,0.0,0,10.5,10.5
medium,defensive_spread,107,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,108,weighted_value,0.23809523809523808,1,13.0,8.0
medium,defensive_spread,109,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,110,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,111,balanced_priority,-0.42857142857142855,2,6.0,15.0
medium,defensive_spread,112,top_heavy,-0.42857142857142855,2,6.0,15.0
medium,defensive_spread,113,uniform,-0.42857142857142855,2,6.0,15.0
medium,defensive_spread,114,weighted_value,0.23809523809523808,1,13.0,8.0
medium,defensive_spread,115,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,116,random_partition,-0.3333333333333333,2,7.0,14.0
medium,defensive_spread,117,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,defensive_spread,118,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,defensive_spread,119,defensive_spread,0.0,0,10.5,10.5
medium,defensive_spread,120,noisy_weighted,0.0,0,10.5,10.5
medium,noisy_weighted,1,anti_top_heavy,0.23809523809523808,1,13.0,8.0
medium,noisy_weighted,2,balanced_priority,-0.3333333333333333,2,7.0,14.0
medium,noisy_weighted,3,defensive_spread,0.3333333333333333,1,14.0,7.0
medium,noisy_weighted,4,noisy_weighted,0.23809523809523808,1,13.0,8.0
medium,noisy_weighted,5,random_partition,-0.3333333333333333,2,7.0,14.0
medium,noisy_weighted,6,top_heavy,-0.38095238095238093,2,6.5,14.5
medium,noisy_weighted,7,uniform,-0.38095238095238093,2,6.5,14.5
medium,noisy_weighted,8,weighted_value,0.14285714285714285,1,12.0,9.0
medium,noisy_weighted,9,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,noisy_weighted,10,defensive_spread,-0.14285714285714285,2,9.0,12.0
medium,noisy_weighted,11,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,noisy_weighted,12,noisy_weighted,-0.23809523809523808,2,8.0,13.0
medium,noisy_weighted,13,weighted_value,0.14285714285714285,1,12.0,9.0
medium,noisy_weighted,14,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,noisy_weighted,15,balanced_priority,-0.047619047619047616,2,10.0,11.0
medium,noisy_weighted,16,random_partition,-0.14285714285714285,2,9.0,12.0
medium,noisy_weighted,17,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,noisy_weighted,18,top_heavy,-0.38095238095238093,2,6.5,14.5
medium,noisy_weighted,19,uniform,-0.42857142857142855,2,6.0,15.0
medium,noisy_weighted,20,weighted_value,0.09523809523809523,1,11.5,9.5
medium,noisy_weighted,21,defensive_spread,-0.23809523809523808,2,8.0,13.0
medium,noisy_weighted,22,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,noisy_weighted,23,anti_top_heavy,0.09523809523809523,1,11.5,9.5
medium,noisy_weighted,24,noisy_weighted,0.09523809523809523,1,11.5,9.5
medium,noisy_weighted,25,balanced_priority,-0.047619047619047616,2,10.0,11.0
medium,noisy_weighted,26,weighted_value,0.047619047619047616,1,11.0,10.0
medium,noisy_weighted,27,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,noisy_weighted,28,random_partition,-0.3333333333333333,2,7.0,14.0
medium,noisy_weighted,29,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,noisy_weighted,30,noisy_weighted,0.0,0,10.5,10.5
medium,noisy_weighted,31,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,noisy_weighted,32,defensive_spread,-0.09523809523809523,2,9.5,11.5
medium,noisy_weighted,33,top_heavy,-0.38095238095238093,2,6.5,14.5
medium,noisy_weighted,34,uniform,-0.42857142857142855,2,6.0,15.0
medium,noisy_weighted,35,weighted_value,0.2857142857142857,1,13.5,7.5
medium,noisy_weighted,36,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,noisy_weighted,37,balanced_priority,-0.19047619047619047,2,8.5,12.5
medium,noisy_weighted,38,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,noisy_weighted,39,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,noisy_weighted,40,noisy_weighted,0.047619047619047616,1,11.0,10.0
medium,noisy_weighted,41,weighted_value,0.047619047619047616,1,11.0,10.0
medium,noisy_weighted,42,defensive_spread,-0.09523809523809523,2,9.5,11.5
medium,noisy_weighted,43,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,noisy_weighted,44,random_partition,0.09523809523809523,1,11.5,9.5
medium,noisy_weighted,45,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,noisy_weighted,46,winner_take_most,0.047619047619047616,1,11.0,10.0
medium,noisy_weighted,47,noisy_weighted,-0.19047619047619047,2,8.5,12.5
medium,noisy_weighted,48,weighted_value,0.2857142857142857,1,13.5,7.5
medium,noisy_weighted,49,anti_top_heavy,0.42857142857142855,1,15.0,6.0
medium,noisy_weighted,50,balanced_priority,-0.38095238095238093,2,6.5,14.5
medium,noisy_weighted,51,top_heavy,-0.38095238095238093,2,6.5,14.5
medium,noisy_weighted,52,anti_top_heavy,0.42857142857142855,1,15.0,6.0
